size,boardID,algo,heuristic,expanded,branchingFactor,cost,time
3x3, 37788.txt, astar, NMaxSwap,655254,1.92,21,4651
3x3, 37789.txt, astar, NMaxSwap,5276456,2.32,19,107826
3x3, 37790.txt, astar, NMaxSwap,806401,2.09,19,5568
3x3, 37791.txt, astar, NMaxSwap,2693370,2.23,19,51595
3x3, 37792.txt, astar, NMaxSwap,1038765,2.12,19,7500
3x3, 37793.txt, astar, NMaxSwap,248461,1.96,19,2092
3x3, 37794.txt, astar, NMaxSwap,10222757,2.41,19,513017
3x3, 37795.txt, astar, NMaxSwap,817496,2.09,19,5928
3x3, 37796.txt, astar, NMaxSwap,605275,1.91,21,4360
3x3, 37797.txt, astar, NMaxSwap,1601507,2.17,19,31613
3x3, 37798.txt, astar, NMaxSwap,1854785,2.03,21,33334
3x3, 37799.txt, astar, NMaxSwap,185100,1.93,19,1656
3x3, 37800.txt, astar, NMaxSwap,313073,1.98,19,2358
3x3, 37801.txt, astar, NMaxSwap,569559,2.04,19,4311
3x3, 37802.txt, astar, NMaxSwap,2488429,2.05,21,50268
3x3, 37803.txt, astar, NMaxSwap,930054,2.11,19,6915
3x3, 37804.txt, astar, NMaxSwap,51639,1.79,19,613
