size,heur,expanded,branching,cost,time
3x3,disjointPDBVertical,11,1.17,11,4725
3x3,disjointPDBHorizontal,3,1.74,3,4724
3x3,disjointPDBHorizontal,5,1.39,5,4724
3x3,disjointPDBHorizontal,25,1.2,14,4724
3x3,disjointPDBHorizontal,29,1.2,15,4724
3x3,disjointPDBVertical,7,1.27,7,4724
3x3,disjointPDBVertical,242,1.59,12,4724
3x3,disjointPDBHorizontal,2,2.19,2,4723
3x3,disjointPDBHorizontal,58,1.42,11,4723
3x3,disjointPDBHorizontal,37,1.21,16,4723
3x3,disjointPDBVertical,5,1.39,5,4723
3x3,disjointPDBVertical,17,1.12,16,4723
3x3,disjointPDBHorizontal,5,1.39,5,4722
3x3,disjointPDBHorizontal,9,1.22,9,4722
3x3,disjointPDBHorizontal,11,1.18,11,4722
3x3,disjointPDBVertical,7,1.27,7,4722
3x3,disjointPDBVertical,9,1.22,9,4722
3x3,disjointPDBHorizontal,9,1.34,7,4721
3x3,disjointPDBHorizontal,14,1.18,12,4721
3x3,disjointPDBHorizontal,25,1.11,20,4721
3x3,disjointPDBVertical,4,1.49,4,4721
3x3,disjointPDBVertical,9,1.22,9,4721
3x3,NMaxSwap,468870,2.03,19,4721
3x3,disjointPDBHorizontal,14,1.15,13,4720
3x3,disjointPDBHorizontal,26,1.21,14,4720
3x3,disjointPDBHorizontal,115,1.37,14,4720
3x3,disjointPDBHorizontal,165,1.35,16,4720
3x3,disjointPDBVertical,10,1.18,10,4720
3x3,disjointPDBVertical,11,1.17,11,4720
3x3,disjointPDBVertical,11,1.17,11,4720
3x3,disjointPDBHorizontal,7,1.29,7,4719
3x3,disjointPDBHorizontal,14,1.15,13,4719
3x3,disjointPDBHorizontal,15,1.14,14,4719
3x3,disjointPDBVertical,5,1.39,5,4719
3x3,disjointPDBVertical,6,1.34,6,4719
3x3,disjointPDBVertical,10,1.19,10,4719
3x3,disjointPDBVertical,15,1.14,14,4719
3x3,disjointPDBHorizontal,12,1.14,12,4718
3x3,disjointPDBVertical,4,1.49,4,4718
3x3,disjointPDBVertical,9,1.22,9,4718
3x3,disjointPDBHorizontal,8,1.42,6,4717
3x3,disjointPDBHorizontal,10,1.16,10,4717
3x3,disjointPDBHorizontal,50,1.23,16,4717
3x3,disjointPDBVertical,6,1.34,6,4717
3x3,disjointPDBVertical,10,1.24,9,4717
3x3,disjointPDBHorizontal,7,1.29,7,4716
3x3,disjointPDBHorizontal,10,1.19,10,4716
3x3,disjointPDBHorizontal,14,1.13,14,4716
3x3,disjointPDBVertical,6,1.34,6,4716
3x3,disjointPDBVertical,8,1.24,8,4716
3x3,disjointPDBHorizontal,13,1.16,12,4715
3x3,disjointPDBVertical,12,1.19,11,4715
3x3,disjointPDBVertical,14,1.13,14,4715
3x3,disjointPDBHorizontal,10,1.28,8,4714
3x3,disjointPDBVertical,9,1.22,9,4714
3x3,disjointPDBVertical,26,1.26,12,4714
3x3,disjointPDBVertical,15,1.13,15,4714
3x3,disjointPDBHorizontal,3,1.74,3,4713
3x3,disjointPDBHorizontal,5,1.39,5,4713
3x3,disjointPDBVertical,5,1.39,5,4713
3x3,disjointPDBVertical,5,1.39,5,4713
3x3,disjointPDBVertical,46,1.25,15,4713
3x3,disjointPDBHorizontal,15,1.12,15,4712
3x3,disjointPDBVertical,9,1.22,9,4712
3x3,disjointPDBVertical,22,1.15,16,4712
3x3,disjointPDBVertical,21,1.14,16,4712
3x3,disjointPDBVertical,5,1.34,5,4711
3x3,disjointPDBVertical,41,1.43,10,4711
3x3,disjointPDBVertical,195,1.49,13,4711
3x3,disjointPDBHorizontal,3,1.58,3,4710
3x3,disjointPDBHorizontal,9,1.22,9,4710
3x3,disjointPDBHorizontal,40,1.41,10,4710
3x3,disjointPDBVertical,5,1.39,5,4710
3x3,disjointPDBVertical,12,1.14,12,4710
3x3,disjointPDBVertical,14,1.15,13,4709
3x3,disjointPDBHorizontal,17,1.12,16,4708
3x3,disjointPDBVertical,31,1.18,16,4708
3x3,disjointPDBVertical,28,1.12,20,4708
3x3,disjointPDBVertical,14,1.15,13,4707
3x3,disjointPDBHorizontal,17,1.33,9,4706
3x3,disjointPDBVertical,11,1.18,11,4706
3x3,disjointPDBVertical,13,1.15,13,4706
3x3,disjointPDBVertical,33,1.24,14,4706
3x3,disjointPDBHorizontal,6,1.31,6,4705
3x3,disjointPDBHorizontal,18,1.28,10,4705
3x3,disjointPDBVertical,9,1.22,9,4705
3x3,disjointPDBHorizontal,9,1.34,7,4704
3x3,disjointPDBHorizontal,10,1.28,8,4704
3x3,disjointPDBHorizontal,15,1.13,15,4704
3x3,disjointPDBVertical,4,1.49,4,4704
3x3,disjointPDBVertical,9,1.22,9,4703
3x3,disjointPDBHorizontal,13,1.15,13,4702
3x3,disjointPDBVertical,2,1.79,2,4702
3x3,disjointPDBVertical,4,1.49,4,4702
3x3,disjointPDBVertical,15,1.16,13,4702
3x3,disjointPDBVertical,15,1.14,14,4702
3x3,disjointPDBVertical,3,1.58,3,4701
3x3,disjointPDBVertical,4,1.49,4,4701
3x3,disjointPDBVertical,7,1.29,7,4701
3x3,disjointPDBHorizontal,9,1.2,9,4700
3x3,disjointPDBHorizontal,26,1.17,16,4700
3x3,disjointPDBVertical,9,1.2,9,4700
3x3,disjointPDBHorizontal,10,1.2,10,4699
3x3,disjointPDBHorizontal,23,1.11,20,4699
3x3,disjointPDBHorizontal,110,1.23,20,4699
3x3,disjointPDBVertical,7,1.27,7,4699
3x3,disjointPDBVertical,10,1.28,8,4699
3x3,disjointPDBHorizontal,40,1.15,20,4698
3x3,disjointPDBHorizontal,22,1.1,20,4698
3x3,disjointPDBVertical,4,1.4,4,4698
3x3,disjointPDBVertical,13,1.44,7,4698
3x3,disjointPDBHorizontal,6,1.31,6,4697
3x3,disjointPDBVertical,7,1.27,7,4696
3x3,disjointPDBVertical,10,1.18,10,4696
3x3,disjointPDBVertical,12,1.22,10,4695
3x3,disjointPDBVertical,12,1.22,10,4695
3x3,disjointPDBVertical,32,1.19,16,4695
3x3,disjointPDBVertical,21,1.14,16,4695
3x3,disjointPDBHorizontal,4,1.49,4,4694
3x3,disjointPDBHorizontal,7,1.27,7,4694
3x3,disjointPDBVertical,14,1.17,12,4694
3x3,disjointPDBVertical,14,1.15,13,4694
3x3,disjointPDBHorizontal,63,1.25,16,4693
3x3,disjointPDBVertical,18,1.15,15,4693
3x3,disjointPDBHorizontal,11,1.16,11,4692
3x3,disjointPDBHorizontal,8,1.24,8,4691
3x3,disjointPDBHorizontal,18,1.14,15,4691
3x3,disjointPDBVertical,9,1.22,9,4691
3x3,disjointPDBVertical,13,1.17,12,4691
3x3,disjointPDBVertical,8,1.24,8,4690
3x3,disjointPDBHorizontal,3,1.74,3,4689
3x3,disjointPDBHorizontal,18,1.13,16,4689
3x3,disjointPDBHorizontal,16,1.17,13,4688
3x3,disjointPDBVertical,10,1.19,10,4688
3x3,disjointPDBVertical,18,1.14,15,4688
3x3,disjointPDBVertical,31,1.21,15,4688
3x3,disjointPDBVertical,17,1.12,16,4688
3x3,disjointPDBVertical,53,1.24,16,4688
3x3,disjointPDBHorizontal,4,1.4,4,4687
3x3,disjointPDBVertical,4,1.49,4,4687
3x3,disjointPDBHorizontal,2,1.79,2,4686
3x3,disjointPDBHorizontal,8,1.24,8,4686
3x3,disjointPDBVertical,7,1.27,7,4686
3x3,disjointPDBVertical,15,1.16,13,4686
3x3,disjointPDBVertical,4,1.49,4,4685
3x3,disjointPDBVertical,39,1.23,15,4685
3x3,disjointPDBHorizontal,2,2.19,2,4683
3x3,disjointPDBHorizontal,5,1.39,5,4683
3x3,disjointPDBHorizontal,16,1.13,15,4683
3x3,disjointPDBHorizontal,21,1.13,17,4683
3x3,disjointPDBVertical,37,1.34,11,4683
3x3,disjointPDBVertical,3,1.74,3,4680
3x3,disjointPDBVertical,6,1.34,6,4680
3x3,disjointPDBVertical,11,1.17,11,4680
3x3,disjointPDBVertical,27,1.24,13,4680
3x3,disjointPDBVertical,18,1.13,16,4680
3x3,disjointPDBVertical,44,1.25,15,4679
3x3,disjointPDBHorizontal,9,1.22,9,4678
3x3,disjointPDBHorizontal,9,1.22,9,4678
3x3,disjointPDBHorizontal,7,1.29,7,4677
3x3,disjointPDBVertical,14,1.16,13,4676
3x3,disjointPDBVertical,104,1.22,20,4672
3x3,disjointPDBHorizontal,9,1.22,9,4671
3x3,disjointPDBVertical,6,1.34,6,4671
3x3,disjointPDBVertical,9,1.22,9,4668
3x3,disjointPDBHorizontal,6,1.34,6,4663
3x3,disjointPDBVertical,12,1.19,11,4663
3x3,disjointPDBVertical,11,1.21,10,4662
3x3,disjointPDBHorizontal,25,1.23,13,4660
3x3,disjointPDBVertical,12,1.16,12,4660
3x3,disjointPDBVertical,11,1.17,11,4656
3x3,disjointPDBHorizontal,17,1.13,15,4653
3x3,disjointPDBVertical,5,1.39,5,4650
3x3,disjointPDBVertical,8,1.31,7,4647
3x3,disjointPDBVertical,27,1.12,20,4642
3x3,disjointPDBVertical,10,1.16,10,4637
3x3,disjointPDBHorizontal,61,1.23,17,4626
3x3,NMaxSwap,481115,2.12,18,4534
3x3,NMaxSwap,450661,2.32,16,4437
4x4,NMaxSwap,319165,1.87,21,4429
4x4,NMaxSwap,343573,2.31,16,4422
3x3,NMaxSwap,454861,2.11,18,4415
3x3,NMaxSwap,441987,1.95,20,4403
3x3,NMaxSwap,420344,1.95,20,4241
4x4,NMaxSwap,328898,2.31,16,4078
4x4,linearConflict,105954,1.82,20,3981
3x3,NMaxSwap,381940,2.31,16,3952
3x3,NMaxSwap,367990,1.93,20,3907
3x3,NMaxSwap,398504,2.01,19,3824
4x4,NMaxSwap,251189,1.91,20,3713
3x3,NMaxSwap,366051,1.93,20,3616
4x4,NMaxSwap,259450,1.85,21,3594
3x3,NMaxSwap,355745,2,19,3539
3x3,NMaxSwap,338518,1.86,21,3465
4x4,NMaxSwap,247774,2.06,18,3450
3x3,NMaxSwap,374263,2,19,3440
4x4,NMaxSwap,225878,1.9,20,3307
3x3,NMaxSwap,327654,1.92,20,3275
3x3,NMaxSwap,339440,2.17,17,3211
4x4,NMaxSwap,226860,1.97,19,3198
4x4,NMaxSwap,238051,2.05,18,3148
4x4,NMaxSwap,214087,1.83,21,3035
3x3,NMaxSwap,316448,2.06,18,2961
3x3,NMaxSwap,298064,1.97,19,2936
3x3,NMaxSwap,286873,1.9,20,2894
4x4,NMaxSwap,197945,1.89,20,2830
3x3,NMaxSwap,281967,2.05,18,2819
4x4,linearConflict,77774,1.78,20,2585
3x3,linearConflict,153314,1.84,20,2521
3x3,NMaxSwap,278724,2.14,17,2500
4x4,NMaxSwap,172301,2.21,16,2473
3x3,NMaxSwap,225698,1.88,20,2465
3x3,NMaxSwap,235882,1.95,19,2429
3x3,NMaxSwap,219219,1.88,20,2253
3x3,NMaxSwap,230872,1.95,19,2246
3x3,NMaxSwap,216197,2.02,18,2196
4x4,manhattan,345810,1.93,20,2179
3x3,NMaxSwap,229012,2.34,15,2169
3x3,NMaxSwap,204559,1.87,20,2157
3x3,NMaxSwap,203378,1.87,20,2132
4x4,NMaxSwap,140751,1.98,18,1917
3x3,NMaxSwap,170420,1.85,20,1915
3x3,NMaxSwap,175848,2.09,17,1914
3x3,NMaxSwap,146699,1.9,19,1675
3x3,NMaxSwap,150535,1.91,19,1636
3x3,NMaxSwap,143911,1.84,20,1606
3x3,NMaxSwap,144534,2.15,16,1596
3x3,NMaxSwap,138562,2.06,17,1587
4x4,NMaxSwap,109196,2.04,17,1557
4x4,NMaxSwap,105158,2.4,14,1524
3x3,NMaxSwap,149973,1.97,18,1517
4x4,NMaxSwap,96482,1.87,19,1509
3x3,NMaxSwap,146361,2.05,17,1492
3x3,NMaxSwap,137347,2.05,17,1485
3x3,NMaxSwap,122776,2.14,16,1432
3x3,NMaxSwap,124565,1.88,19,1400
3x3,manhattan,253020,1.88,20,1376
3x3,NMaxSwap,120225,1.95,18,1351
3x3,NMaxSwap,119391,1.95,18,1317
3x3,NMaxSwap,111000,1.94,18,1307
3x3,NMaxSwap,110240,1.86,19,1294
3x3,NMaxSwap,101384,1.94,18,1260
3x3,NMaxSwap,109832,2.02,17,1252
3x3,manhattan,211240,2.01,18,1247
3x3,NMaxSwap,112901,2.23,15,1235
3x3,NMaxSwap,102995,1.86,19,1215
3x3,NMaxSwap,108798,2.02,17,1214
3x3,NMaxSwap,102595,2.01,17,1214
3x3,NMaxSwap,95571,2.01,17,1185
3x3,NMaxSwap,102493,2.01,17,1170
4x4,NMaxSwap,71277,1.98,17,1149
4x4,NMaxSwap,68623,1.77,20,1149
3x3,NMaxSwap,105010,2.36,14,1148
3x3,manhattan,187542,1.86,20,1140
4x4,linearConflict,25245,1.86,17,1137
4x4,NMaxSwap,61528,1.77,20,1077
4x4,NMaxSwap,69159,1.77,20,1076
4x4,NMaxSwap,62930,1.9,18,1063
3x3,NMaxSwap,89737,1.91,18,1017
4x4,NMaxSwap,62750,1.82,19,1000
3x3,NMaxSwap,76365,1.91,18,995
3x3,NMaxSwap,75600,1.83,19,987
3x3,NMaxSwap,79884,1.98,17,970
4x4,manhattan,128346,1.83,20,962
3x3,NMaxSwap,72599,1.98,17,954
3x3,NMaxSwap,70548,1.97,17,953
4x4,NMaxSwap,51304,2.04,16,953
3x3,linearConflict,50459,1.85,18,951
3x3,NMaxSwap,76159,2.17,15,928
3x3,NMaxSwap,72905,1.77,20,914
3x3,NMaxSwap,67073,2.05,16,871
3x3,NMaxSwap,59540,2.04,16,862
3x3,NMaxSwap,62927,2.04,16,861
4x4,linearConflict,17590,1.9,16,850
3x3,NMaxSwap,60372,1.96,17,850
3x3,NMaxSwap,56693,2.14,15,834
4x4,NMaxSwap,42082,2.24,14,823
4x4,linearConflict,17558,1.65,20,820
4x4,NMaxSwap,45993,1.93,17,818
3x3,NMaxSwap,61339,2.04,16,815
4x4,NMaxSwap,41730,1.73,20,774
4x4,NMaxSwap,36690,1.78,19,771
3x3,NMaxSwap,53026,1.93,17,768
3x3,NMaxSwap,48111,1.85,18,711
3x3,NMaxSwap,50706,1.92,17,690
3x3,linearConflict,29420,1.73,19,689
4x4,NMaxSwap,34842,1.83,18,684
3x3,NMaxSwap,44995,2.01,16,678
4x4,NMaxSwap,35790,1.9,17,668
3x3,NMaxSwap,44230,1.84,18,661
3x3,NMaxSwap,45644,2,16,654
4x4,linearConflict,11152,1.76,17,652
3x3,NMaxSwap,45091,1.84,18,652
3x3,NMaxSwap,42528,1.83,18,620
4x4,NMaxSwap,27562,1.96,16,618
3x3,NMaxSwap,35894,1.71,20,611
3x3,NMaxSwap,36796,1.97,16,601
4x4,linearConflict,11029,1.77,17,600
3x3,NMaxSwap,35401,1.97,16,600
4x4,NMaxSwap,25720,1.87,17,599
3x3,NMaxSwap,38545,1.97,16,596
4x4,NMaxSwap,29233,1.8,18,592
3x3,linearConflict,20078,1.65,20,585
4x4,linearConflict,10508,1.76,17,583
3x3,NMaxSwap,32404,1.88,17,573
4x4,NMaxSwap,23248,1.73,19,570
3x3,NMaxSwap,32127,2.06,15,565
4x4,NMaxSwap,25425,1.68,20,564
4x4,NMaxSwap,24458,2.04,15,556
3x3,NMaxSwap,32871,1.81,18,553
4x4,NMaxSwap,27417,1.86,17,550
3x3,linearConflict,21519,1.66,20,546
4x4,linearConflict,10904,1.65,19,546
3x3,NMaxSwap,33633,2.16,14,543
3x3,NMaxSwap,29704,1.79,18,528
4x4,manhattan,50373,1.8,19,521
4x4,linearConflict,9779,1.75,17,516
3x3,NMaxSwap,30235,1.79,18,515
3x3,linearConflict,19124,1.69,19,510
4x4,linearConflict,8501,1.81,16,503
3x3,NMaxSwap,26045,2.02,15,498
3x3,NMaxSwap,29797,1.85,17,498
3x3,linearConflict,17166,1.73,18,489
4x4,NMaxSwap,18279,2,15,489
4x4,linearConflict,8077,1.8,16,488
4x4,NMaxSwap,20771,1.83,17,488
3x3,NMaxSwap,24673,2.01,15,484
4x4,NMaxSwap,19689,1.92,16,484
4x4,NMaxSwap,17655,1.7,19,484
3x3,NMaxSwap,28267,1.93,16,482
3x3,NMaxSwap,24750,1.85,17,477
3x3,linearConflict,16006,1.62,20,470
3x3,linearConflict,18256,1.63,20,469
4x4,NMaxSwap,18540,1.9,16,465
4x4,linearConflict,7348,1.79,16,464
3x3,NMaxSwap,24394,1.92,16,461
3x3,NMaxSwap,21529,1.9,16,450
4x4,NMaxSwap,16511,1.74,18,445
4x4,NMaxSwap,16844,1.74,18,442
4x4,NMaxSwap,16520,1.69,19,442
3x3,manhattan,48661,1.91,17,438
3x3,NMaxSwap,22906,1.83,17,438
3x3,NMaxSwap,19640,1.82,17,438
3x3,linearConflict,12779,1.7,18,437
3x3,NMaxSwap,19440,1.98,15,436
3x3,linearConflict,13642,1.77,17,425
4x4,NMaxSwap,13147,1.79,17,424
4x4,NMaxSwap,14143,1.68,19,423
3x3,linearConflict,11572,1.75,17,419
4x4,NMaxSwap,14359,1.73,18,418
3x3,NMaxSwap,18524,1.98,15,416
3x3,NMaxSwap,18470,1.74,18,410
3x3,linearConflict,10690,1.59,20,407
3x3,NMaxSwap,16215,1.87,16,403
4x4,NMaxSwap,12429,1.94,15,400
4x4,NMaxSwap,12085,1.71,18,396
3x3,manhattan,40588,1.71,20,395
3x3,NMaxSwap,16668,1.95,15,391
3x3,NMaxSwap,15459,2.05,14,388
4x4,linearConflict,6360,1.69,17,386
3x3,linearConflict,10691,1.64,19,384
3x3,NMaxSwap,16301,1.95,15,384
4x4,linearConflict,5232,1.91,14,377
4x4,NMaxSwap,9862,1.65,19,377
4x4,NMaxSwap,10608,1.66,19,372
3x3,NMaxSwap,14870,1.86,16,369
3x3,NMaxSwap,14053,2.15,13,368
4x4,NMaxSwap,10213,1.6,20,368
4x4,NMaxSwap,9315,1.75,17,366
3x3,linearConflict,8146,1.71,17,363
3x3,NMaxSwap,12821,2.02,14,363
4x4,NMaxSwap,9794,2.28,12,362
4x4,linearConflict,5453,1.68,17,361
3x3,NMaxSwap,12002,1.91,15,361
4x4,NMaxSwap,8643,1.59,20,361
3x3,linearConflict,9493,1.73,17,360
3x3,linearConflict,7967,1.77,16,358
3x3,NMaxSwap,10733,1.9,15,356
4x4,NMaxSwap,10003,2.01,14,355
4x4,NMaxSwap,9833,1.69,18,355
3x3,NMaxSwap,12329,1.92,15,354
4x4,linearConflict,4762,1.58,19,352
4x4,NMaxSwap,8687,2.25,12,347
3x3,manhattan,31146,1.69,20,342
4x4,NMaxSwap,8288,1.68,18,342
3x3,linearConflict,7140,1.6,19,341
4x4,NMaxSwap,8623,1.81,16,341
3x3,NMaxSwap,9765,1.8,16,340
3x3,manhattan,28712,1.68,20,339
3x3,linearConflict,7435,1.77,16,338
4x4,NMaxSwap,7837,1.73,17,338
4x4,manhattan,22150,1.67,20,337
4x4,linearConflict,4222,1.56,19,335
3x3,NMaxSwap,11186,1.9,15,334
3x3,manhattan,25144,1.67,20,332
3x3,NMaxSwap,10321,1.99,14,332
4x4,manhattan,23855,1.78,18,331
3x3,linearConflict,6216,1.74,16,330
3x3,NMaxSwap,10224,1.69,18,330
3x3,NMaxSwap,11297,1.81,16,328
4x4,NMaxSwap,7118,1.57,20,328
4x4,NMaxSwap,6628,1.77,16,322
3x3,NMaxSwap,9787,1.74,17,321
3x3,manhattan,25483,1.72,19,320
3x3,manhattan,25395,1.72,19,320
3x3,manhattan,26877,1.67,20,319
4x4,NMaxSwap,7214,1.71,17,319
3x3,NMaxSwap,8463,1.78,16,314
4x4,NMaxSwap,6681,1.65,18,313
4x4,linearConflict,4118,1.6,18,312
4x4,NMaxSwap,7765,1.58,20,312
3x3,manhattan,24482,1.71,19,311
3x3,manhattan,21105,1.65,20,310
4x4,NMaxSwap,6765,1.95,14,310
3x3,manhattan,21060,1.7,19,308
4x4,NMaxSwap,6133,1.75,16,308
3x3,linearConflict,5965,1.68,17,307
3x3,NMaxSwap,7344,1.93,14,307
3x3,manhattan,24797,1.71,19,305
4x4,NMaxSwap,7749,1.71,17,304
3x3,linearConflict,5560,1.54,20,303
3x3,NMaxSwap,7247,2.04,13,303
4x4,linearConflict,3444,1.85,14,302
4x4,linearConflict,3501,1.55,19,302
3x3,NMaxSwap,8364,1.85,15,301
4x4,NMaxSwap,5911,1.69,17,301
4x4,manhattan,18764,1.65,20,299
3x3,NMaxSwap,7867,1.85,15,296
3x3,manhattan,21723,1.7,19,295
4x4,manhattan,17984,1.9,16,293
3x3,linearConflict,5318,1.53,20,292
3x3,NMaxSwap,7215,1.93,14,292
3x3,NMaxSwap,7461,1.93,14,292
4x4,NMaxSwap,5203,1.63,18,292
3x3,manhattan,23509,1.66,20,291
4x4,NMaxSwap,5799,2.35,11,290
4x4,NMaxSwap,5723,1.92,14,290
3x3,linearConflict,4791,1.56,19,289
3x3,NMaxSwap,7203,1.84,15,289
3x3,linearConflict,5813,1.58,19,288
4x4,NMaxSwap,5707,1.82,15,288
4x4,NMaxSwap,5115,1.81,15,284
3x3,manhattan,19073,1.81,17,282
4x4,NMaxSwap,5472,1.76,16,282
4x4,NMaxSwap,5808,1.68,17,282
3x3,manhattan,20289,1.7,19,281
3x3,linearConflict,4983,1.53,20,279
4x4,manhattan,14366,1.8,17,277
3x3,NMaxSwap,6620,1.91,14,277
3x3,NMaxSwap,5886,1.9,14,274
3x3,NMaxSwap,5896,1.91,14,274
3x3,NMaxSwap,6005,1.91,14,271
3x3,manhattan,16128,1.86,16,270
3x3,NMaxSwap,3945,1.85,14,268
3x3,manhattan,16303,1.63,20,264
3x3,NMaxSwap,5275,1.99,13,264
3x3,NMaxSwap,5371,1.87,14,264
4x4,NMaxSwap,5397,1.63,18,262
3x3,NMaxSwap,5649,1.73,16,261
4x4,linearConflict,2202,1.46,20,260
3x3,manhattan,14722,1.72,18,259
4x4,NMaxSwap,4376,1.73,16,259
3x3,manhattan,14763,1.61,20,258
4x4,linearConflict,2917,1.5,20,257
4x4,NMaxSwap,4384,1.73,16,257
3x3,manhattan,14430,1.77,17,255
3x3,manhattan,15297,1.67,19,254
4x4,manhattan,12942,1.85,16,254
4x4,NMaxSwap,4170,1.72,16,254
4x4,NMaxSwap,4146,1.66,17,252
3x3,manhattan,14095,1.71,18,251
3x3,manhattan,13486,1.66,19,251
4x4,linearConflict,2978,1.61,17,250
4x4,linearConflict,2591,1.49,20,249
3x3,manhattan,13673,1.71,18,249
4x4,NMaxSwap,4304,1.57,19,249
3x3,linearConflict,3629,1.74,15,248
4x4,NMaxSwap,3926,1.7,16,248
3x3,manhattan,12834,1.83,16,247
3x3,manhattan,12425,1.6,20,247
3x3,NMaxSwap,5048,1.8,15,247
4x4,manhattan,11545,1.62,20,246
4x4,manhattan,14440,1.87,16,244
4x4,manhattan,10792,1.77,17,243
3x3,NMaxSwap,4414,1.97,13,243
3x3,linearConflict,3851,1.75,15,242
4x4,manhattan,10468,1.65,19,242
3x3,NMaxSwap,4869,2.1,12,242
4x4,NMaxSwap,3689,2.24,11,241
3x3,NMaxSwap,4046,1.77,15,240
3x3,linearConflict,3242,1.73,15,238
3x3,linearConflict,3847,1.58,18,238
3x3,manhattan,12980,1.61,20,238
4x4,manhattan,10916,1.76,17,238
4x4,manhattan,10259,1.6,20,238
3x3,NMaxSwap,4303,1.96,13,238
3x3,manhattan,12426,1.6,20,236
4x4,NMaxSwap,3186,1.76,15,235
3x3,linearConflict,3163,1.53,19,233
4x4,manhattan,9629,1.75,17,233
3x3,manhattan,10177,1.8,16,232
3x3,manhattan,10807,1.69,18,232
3x3,linearConflict,2782,1.71,15,230
3x3,manhattan,10434,1.74,17,230
3x3,NMaxSwap,4251,1.77,15,230
3x3,linearConflict,3355,1.53,19,229
3x3,NMaxSwap,4384,2.07,12,229
4x4,NMaxSwap,3127,1.63,17,225
3x3,linearConflict,2973,1.56,18,224
3x3,linearConflict,2868,1.52,19,224
4x4,NMaxSwap,3152,1.58,18,224
3x3,manhattan,10469,1.74,17,222
3x3,manhattan,11331,1.69,18,222
3x3,manhattan,10664,1.63,19,221
4x4,manhattan,8680,1.74,17,221
4x4,NMaxSwap,3173,1.54,19,220
3x3,linearConflict,3176,1.61,17,219
3x3,linearConflict,2657,1.55,18,219
4x4,NMaxSwap,2986,1.53,19,218
3x3,linearConflict,2481,1.54,18,216
3x3,linearConflict,2255,1.5,19,216
3x3,NMaxSwap,3346,2.19,11,216
3x3,linearConflict,2534,1.59,17,215
3x3,NMaxSwap,3769,2.04,12,215
3x3,linearConflict,2875,1.6,17,214
3x3,linearConflict,2475,1.5,19,213
3x3,linearConflict,3038,1.48,20,213
4x4,NMaxSwap,3002,1.57,18,213
3x3,linearConflict,2527,1.5,19,212
3x3,linearConflict,2878,1.56,18,211
3x3,linearConflict,2661,1.65,16,209
3x3,manhattan,8611,1.86,15,209
4x4,NMaxSwap,2311,1.51,19,209
3x3,manhattan,8687,1.79,16,208
3x3,NMaxSwap,3435,2.19,11,208
3x3,NMaxSwap,3358,1.91,13,208
4x4,NMaxSwap,2775,1.92,13,207
4x4,NMaxSwap,2661,1.52,19,207
3x3,NMaxSwap,2938,1.73,15,206
3x3,NMaxSwap,3313,1.67,16,206
3x3,linearConflict,2657,1.55,18,205
4x4,manhattan,7315,1.62,19,205
4x4,linearConflict,1735,1.67,15,203
4x4,NMaxSwap,2608,1.8,14,201
3x3,manhattan,9388,1.73,17,200
4x4,NMaxSwap,2426,1.52,19,200
4x4,linearConflict,1630,1.66,15,199
3x3,linearConflict,2521,1.54,18,198
4x4,NMaxSwap,2153,1.79,14,198
3x3,linearConflict,2680,1.47,20,197
3x3,manhattan,7707,1.84,15,197
3x3,linearConflict,2382,1.5,19,195
3x3,manhattan,8251,1.71,17,195
3x3,linearConflict,2217,1.68,15,194
3x3,manhattan,7175,1.6,19,194
3x3,linearConflict,1835,1.55,17,193
4x4,linearConflict,1577,1.44,20,193
4x4,NMaxSwap,2281,1.65,16,193
3x3,linearConflict,2199,1.49,19,192
4x4,manhattan,6916,1.7,17,192
3x3,NMaxSwap,2812,1.99,12,192
4x4,linearConflict,1062,1.41,20,189
3x3,NMaxSwap,2726,1.87,13,189
4x4,NMaxSwap,2085,1.55,18,189
4x4,manhattan,6533,1.56,20,188
3x3,NMaxSwap,2518,1.79,14,188
3x3,manhattan,6798,1.83,15,187
3x3,manhattan,7378,1.76,16,187
4x4,manhattan,6366,1.7,17,187
4x4,NMaxSwap,2365,1.54,18,187
3x3,linearConflict,1523,1.58,16,186
3x3,linearConflict,1874,1.56,17,186
4x4,manhattan,6267,1.94,14,186
4x4,NMaxSwap,2054,1.7,15,186
4x4,NMaxSwap,2032,1.54,18,186
3x3,linearConflict,1704,1.72,14,185
3x3,linearConflict,1934,1.51,18,185
3x3,manhattan,6429,1.74,16,185
3x3,NMaxSwap,2631,1.98,12,184
4x4,NMaxSwap,2142,1.78,14,183
4x4,NMaxSwap,2060,1.7,15,182
3x3,linearConflict,1799,1.72,14,181
3x3,NMaxSwap,2413,1.97,12,181
4x4,NMaxSwap,1996,1.7,15,181
3x3,linearConflict,1587,1.49,18,180
3x3,linearConflict,1928,1.44,20,180
4x4,NMaxSwap,1960,1.63,16,180
3x3,manhattan,5579,1.89,14,178
3x3,manhattan,6275,1.55,20,177
3x3,NMaxSwap,2442,1.77,14,177
3x3,NMaxSwap,2249,1.63,16,177
4x4,NMaxSwap,2071,2.1,11,177
3x3,linearConflict,1771,1.44,20,176
4x4,NMaxSwap,2035,2.11,11,176
3x3,NMaxSwap,2179,1.96,12,175
3x3,NMaxSwap,2290,1.85,13,175
4x4,NMaxSwap,1921,1.49,19,175
3x3,linearConflict,1509,1.46,19,174
3x3,manhattan,6143,1.58,19,174
3x3,linearConflict,1706,1.72,14,173
